azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17,azimuth18,elevation18,temperature18,humidity18,vPanel18,azimuth19,elevation19,temperature19,humidity19,vPanel19,azimuth20,elevation20,temperature20,humidity20,vPanel20,azimuth21,elevation21,temperature21,humidity21,vPanel21,azimuth22,elevation22,temperature22,humidity22,vPanel22,azimuth23,elevation23,temperature23,humidity23,vPanel23,azimuth24,elevation24,temperature24,humidity24,vPanel24,azimuth25,elevation25,temperature25,humidity25,vPanel25
217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25
218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552
218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682
218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813
219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84
219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813
220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795
220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769
221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743
221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732
222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69
222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666
223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527
223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525
223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525,238.651,55.137,55.4,3.7,1.527
224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525,238.651,55.137,55.4,3.7,1.527,238.969,54.966,53.9,4.2,1.517
224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525,238.651,55.137,55.4,3.7,1.527,238.969,54.966,53.9,4.2,1.517,239.274,54.8,51.7,5.0,1.498
225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525,238.651,55.137,55.4,3.7,1.527,238.969,54.966,53.9,4.2,1.517,239.274,54.8,51.7,5.0,1.498,239.588,54.628,50.2,5.3,1.469
225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525,238.651,55.137,55.4,3.7,1.527,238.969,54.966,53.9,4.2,1.517,239.274,54.8,51.7,5.0,1.498,239.588,54.628,50.2,5.3,1.469,239.894,54.458,49.1,5.7,1.449
226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525,238.651,55.137,55.4,3.7,1.527,238.969,54.966,53.9,4.2,1.517,239.274,54.8,51.7,5.0,1.498,239.588,54.628,50.2,5.3,1.469,239.894,54.458,49.1,5.7,1.449,240.199,54.288,49.4,5.9,1.442
226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525,238.651,55.137,55.4,3.7,1.527,238.969,54.966,53.9,4.2,1.517,239.274,54.8,51.7,5.0,1.498,239.588,54.628,50.2,5.3,1.469,239.894,54.458,49.1,5.7,1.449,240.199,54.288,49.4,5.9,1.442,240.506,54.114,50.5,5.7,1.448
226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525,238.651,55.137,55.4,3.7,1.527,238.969,54.966,53.9,4.2,1.517,239.274,54.8,51.7,5.0,1.498,239.588,54.628,50.2,5.3,1.469,239.894,54.458,49.1,5.7,1.449,240.199,54.288,49.4,5.9,1.442,240.506,54.114,50.5,5.7,1.448,240.811,53.94,51.6,5.0,1.392
227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525,238.651,55.137,55.4,3.7,1.527,238.969,54.966,53.9,4.2,1.517,239.274,54.8,51.7,5.0,1.498,239.588,54.628,50.2,5.3,1.469,239.894,54.458,49.1,5.7,1.449,240.199,54.288,49.4,5.9,1.442,240.506,54.114,50.5,5.7,1.448,240.811,53.94,51.6,5.0,1.392,241.114,53.765,51.7,5.2,1.38
227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525,238.651,55.137,55.4,3.7,1.527,238.969,54.966,53.9,4.2,1.517,239.274,54.8,51.7,5.0,1.498,239.588,54.628,50.2,5.3,1.469,239.894,54.458,49.1,5.7,1.449,240.199,54.288,49.4,5.9,1.442,240.506,54.114,50.5,5.7,1.448,240.811,53.94,51.6,5.0,1.392,241.114,53.765,51.7,5.2,1.38,241.409,53.593,52.6,4.7,1.357
228.09,59.88,54.2,4.1,1.651,228.488,59.731,53.5,4.2,1.25,228.884,59.581,53.1,4.5,1.552,229.276,59.43,51.5,4.6,1.682,229.659,59.281,53.5,4.4,1.813,230.057,59.123,52.6,4.4,1.84,230.428,58.974,54.1,4.2,1.813,230.814,58.817,56.0,3.9,1.795,231.185,58.664,56.0,3.7,1.769,231.559,58.508,55.8,3.7,1.743,231.931,58.351,56.9,3.6,1.732,232.299,58.193,56.8,3.5,1.69,232.665,58.035,57.1,3.4,1.666,238.254,55.348,54.9,4.1,1.527,238.33,55.307,55.3,4.0,1.525,238.651,55.137,55.4,3.7,1.527,238.969,54.966,53.9,4.2,1.517,239.274,54.8,51.7,5.0,1.498,239.588,54.628,50.2,5.3,1.469,239.894,54.458,49.1,5.7,1.449,240.199,54.288,49.4,5.9,1.442,240.506,54.114,50.5,5.7,1.448,240.811,53.94,51.6,5.0,1.392,241.114,53.765,51.7,5.2,1.38,241.409,53.593,52.6,4.7,1.357,241.708,53.417,52.9,4.6,1.312
